Form name,Form number,Form category ids,Plain language description (1-2 sentences),PDF URL,Arabic URL,Cambodian URL,Chinese URL,Chinese Traditional URL,Farsi URL,Hmong URL,Korean URL,Punjabi URL,Russian URL,Spanish URL,Tagalog URL,Vietnamese URL,Form filling instructions URL,Mandatory Form,Revision Date,,,,,,
Offer to Compromise and Acceptance Under Code of Civil Procedure Section 998,CIV-090,civil,,https://www.courts.ca.gov/documents/civ090.pdf,,,,,,,,,,,,,,false,1/1/2008,,,,,,
Request for Entry of Default (Application to Enter Default),CIV-100,civil,,https://www.courts.ca.gov/documents/civ100.pdf,,,,,,,,,,,,,,true,1/1/2020,,,,,,
Request for Entry of Default (Fair Debt Buying Practices Act),CIV-105,civil,,https://www.courts.ca.gov/documents/civ105.pdf,,,,,,,,,,,,,,true,1/1/2020,,,,,,
Request for Dismissal,CIV-110,civil,,https://www.courts.ca.gov/documents/civ110.pdf,,,,,,,,,,,,,,true,1/1/2013,,,,,,
Notice of Entry of Dismissal and Proof of Service,CIV-120,civil,,https://www.courts.ca.gov/documents/civ120.pdf,,,,,,,,,,,,,,false,1/1/2012,,,,,,
Notice of Entry of Judgment or Order,CIV-130,civil,,https://www.courts.ca.gov/documents/civ130.pdf,,,,,,,,,,,,,,false,1/1/2010,,,,,,
Declaration of Demurring Party Regarding Meet and ConfeR,CIV-140,civil,,https://www.courts.ca.gov/documents/civ140.pdf,,,,,,,,,,,,,,false,1/1/2019,,,,,,
Declaration of Demurring Party in Support of Automatic Extension,CIV-141,civil,,https://www.courts.ca.gov/documents/civ141.pdf,,,,,,,,,,,,,,false,1/1/2019,,,,,,
Notice of Limited Scope Representation,CIV-150,civil,,https://www.courts.ca.gov/documents/civ150.pdf,,,,,,,,,,,,,,true,9/1/2018,,,,,,
Application to Be Relieved as Attorney on Completion of Limited Scope Representation,CIV-151,civil,,https://www.courts.ca.gov/documents/civ151.pdf,,,,,,,,,,,,,,false,9/1/2018,,,,,,
Objection to Application to Be Relieved as Attorney on Completion of Limited Scope Representation,CIV-152,civil,,https://www.courts.ca.gov/documents/civ152.pdf,,,,,,,,,,,,,,false,9/1/2018,,,,,,
Order on Application to Be Relieved as Attorney on Completion of Limited Scope Representation,CIV-153,civil,,https://www.courts.ca.gov/documents/civ153.pdf,,,,,,,,,,,,,,false,9/1/2018,,,,,,
"Petition for Order Striking and Releasing Lien, etc. (Government Employee)",CIV-160,civil,,https://www.courts.ca.gov/documents/civ160.pdf,,,,,,,,,,,,,,false,9/1/2018,,,,,,
Order to Show Cause (Government Employee),CIV-161,civil,,https://www.courts.ca.gov/documents/civ161.pdf,,,,,,,,,,,,,,false,9/1/2018,,,,,,
Order on Unlawful Use of Personal Identifying Information,CIV-165,civil,,https://www.courts.ca.gov/documents/civ165.pdf,,,,,,,,,,,,,,false,9/1/2019,,,,,,
Petition and Declaration Regarding Unresolved Claims and Deposit of Undistributed Surplus Proceeds of Trustee's Sale,CIV-170,civil,,https://www.courts.ca.gov/documents/civ170.pdf,,,,,,,,,,,,,,true,9/1/2018,,,,,,
Confidential CLETS Information,CLETS-001,"civil-harassment, domestic-violence, elder-abuse, juvenile",Gives law enforcement information to help them enforce a restraining order.,https://www.courts.ca.gov/documents/clets001.pdf,,,,,,,,,,,,,,true,1/1/2012,,,,,,
Civil Case Cover Sheet,CM-010,"civil, civil-harassment, gender-change, name-change",,https://www.courts.ca.gov/documents/cm010.pdf,,,,,,,,,,,,,,true,7/1/2007,,,,,,
Confidential Cover Sheet False Claims Action,CM-011,,,https://www.courts.ca.gov/documents/cm011.pdf,,,,,,,,,,,,,,true,9/1/2018,,,,,,
Notice of Related Case,CM-015,,,https://www.courts.ca.gov/documents/cm015.pdf,,,,,,,,,,,,,,false,7/1/2007,,,,,,
Ex Parte Application for Extension of Time to Serve Pleading and Orders,CM-020,,,https://www.courts.ca.gov/documents/cm020.pdf,,,,,,,,,,,,,,false,1/1/2008,,,,,,
Case Management Statement,CM-110,,,https://www.courts.ca.gov/documents/cm110.pdf,,,,,,,,,,,,,,true,7/1/2011,,,,,,
Notice of Stay of Proceedings,CM-180,,,https://www.courts.ca.gov/documents/cm180.pdf,,,,,,,,,,,,,,true,1/1/2007,,,,,,
Notice of Termination or Modification of Stay,CM-181,,,https://www.courts.ca.gov/documents/cm181.pdf,,,,,,,,,,,,,,true,1/1/2007,,,,,,
Notice of Settlement of Entire Case,CM-200,,,https://www.courts.ca.gov/documents/cm200.pdf,,,,,,,,,,,,,,true,1/1/2007,,,,,,
Claim of Right to Posession and notice of Hearing,CP10,eviction,,https://www.courts.ca.gov/documents/cp10.pdf,,,,,,,,,,,,,,false,7/1/2017,,,,,,
Prejudgment Claim of Right to Possession,CP10.5,eviction,,https://www.courts.ca.gov/documents/cp105.pdf,,,,,,,,,,,,,,false,6/15/2015,,,,,,
Fingerprint Form,CR-100,criminal,,https://www.courts.ca.gov/documents/cr100.pdf,,,,,,,,,,,,,,true,1/24/2012,,,,,,
"Plea Form, With Explanations and Waiver of Rights—Felony (Criminal)",CR-101,criminal,,https://www.courts.ca.gov/documents/cr101.pdf,,,,,,,,,,,,,,false,1/1/2021,,,,,,
Domestic Violence Plea Form With Waiver of Rights (Misdemeanor),CR-102,criminal,,https://www.courts.ca.gov/documents/cr102.pdf,,,,,,,,,,,,,,false,1/1/2020,,,,,,
Defendant's Financial Statement on Eligibility for Appointment of Counsel and Reimbursement and Record on Appeal at Public Expense,CR-105,criminal,,https://www.courts.ca.gov/documents/cr105.pdf,,,,,,,,,,,,,,false,9/1/2018,,,,,,
Proof of Service - Criminal Record Clearing,CR-106,"criminal, proof-of-service",Tell the court you had the prosecuting agency and other parties served with the the papers you filed to clean your criminal record. ,https://www.courts.ca.gov/documents/cr106.pdf,,,,,,,,,,,,,,false,1/1/2020,,,,,,
Information on How to File a Proof of Service in Criminal Record Clearing Requests,CR-106-INFO,criminal,"Explains how to have filed court forms given (""served"") to the prosecuting agency and other parties when you are cleaning your criminal record.",https://www.courts.ca.gov/documents/cr106info.pdf,,,,,,,,,,,,,,false,1/1/2020,,,,,,
Order for Victim Restitution,CR-110,criminal,,https://www.courts.ca.gov/documents/cr110.pdf,,,,,,,,,,,,,,false,3/5/2018,,,,,,
Abstract of Judgment—Restitution,CR-111,criminal,,https://www.courts.ca.gov/documents/cr111.pdf,,,,,,,,,,,,,,false,7/1/2015,,,,,,
Instructions: Order for Restitution and Abstract of Judgment,CR-112,criminal,,https://www.courts.ca.gov/documents/cr112.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/cr112s.pdf,,,,false,9/1/2018,,,,,,
Instructions: Abstract of Judgment—Restitution,CR-113,criminal,,https://www.courts.ca.gov/documents/cr113.pdf,,,,,,,,,,,,,,false,1/1/2014,,,,,,
Defendant's Statement of Assets,CR-115,criminal,,https://www.courts.ca.gov/documents/cr115.pdf,,,,,,,,,,,,,,true,1/1/2020,,,,,,
Instructions: Defendant's Statement of Assets,CR-117,criminal,,https://www.courts.ca.gov/documents/cr117.pdf,,,,,,,,,,,,,,false,1/1/2004,,,,,,
"Information Regarding Income Deduction Order (Pen.Code, § 1202.42)",CR-118,criminal,,https://www.courts.ca.gov/documents/cr118.pdf,,,,,,,,,,,,,,false,1/1/2005,,,,,,
"Order For Income Deduction (Pen.Code, § 1202.42)",CR-119,criminal,,https://www.courts.ca.gov/documents/cr119.pdf,,,,,,,,,,,,,,false,1/1/2005,,,,,,
Notice of Appeal—Felony (Defendant),CR-120,"appeals, criminal",,https://www.courts.ca.gov/documents/cr120.pdf,,,,,,,,,,,,,,false,1/1/2017,,,,,,
Order to Attend Court or Provide Documents: Subpoena/Subpoena Duces Tecum,CR-125,criminal,,https://www.courts.ca.gov/documents/cr125.pdf,,,,,,,,,,,,,,true,7/1/2007,,,,,,
Application for Extension of Time to File Brief (Criminal Case),CR-126,"appeals, criminal",,https://www.courts.ca.gov/documents/cr126.pdf,,,,,,,,,,,,,,false,1/1/2017,,,,,,
Information on Appeal Procedures for Misdemeanors,CR-131-INFO,"appeals, criminal",,https://www.courts.ca.gov/documents/cr131info.pdf,,,,,,,,,,,,,,false,9/1/2020,,,,,,
Notice of Appeal (Misdemeanor),CR-132,"appeals, criminal",,https://www.courts.ca.gov/documents/cr132.pdf,,,,,,,,,,,,,,false,1/1/2020,,,,,,
Request for Court-Appointed Lawyer in Misdemeanor Appeal,CR-133,"appeals, criminal",,https://www.courts.ca.gov/documents/cr133.pdf,,,,,,,,,,,,,,false,9/1/2020,,,,,,
Notice Regarding Record on Appeal (Misdemeanor),CR-134,"appeals, criminal",,https://www.courts.ca.gov/documents/cr134.pdf,,,,,,,,,,,,,,false,1/1/2020,,,,,,
Proposed Statement on Appeal (Misdemeanor),CR-135,"appeals, criminal",,https://www.courts.ca.gov/documents/cr135.pdf,,,,,,,,,,,,,,false,1/1/2021,,,,,,
Order Concerning Appellant's Proposed Statement on Appeal (Misdemeanor),CR-136,"appeals, criminal",,https://www.courts.ca.gov/documents/cr136.pdf,,,,,,,,,,,,,,false,3/1/2014,,,,,,
Abandonment of Appeal (Misdemeanor),CR-137,"appeals, criminal",,https://www.courts.ca.gov/documents/cr137.pdf,,,,,,,,,,,,,,false,1/1/2017,,,,,,
Notice of Waiver of Oral Argument (Misdemeanor),CR-138,criminal,,https://www.courts.ca.gov/documents/cr138.pdf,,,,,,,,,,,,,,false,1/1/2020,,,,,,
Information on Appeal Procedures for Infractions,CR-141-INFO,"appeals, criminal, traffic",Explains how to appeal the trial court's decision in an infraction case.,https://www.courts.ca.gov/documents/cr141info.pdf,,,,,,,,,,,,,,false,1/1/2020,,,,,,
Notice of Appeal and Record on Appeal (Infraction),CR-142,"appeals, criminal, traffic","Starts the appeal process in an infraction case, and allows you to choose how much of the trial court record you would like the court of appeal to see.",https://www.courts.ca.gov/documents/cr142.pdf,,,,,,,,,,,,,,false,1/1/2020,,,,,,
Proposed Statement on Appeal (Infraction),CR-143,"appeals, criminal, traffic",Allows you to tell the court of appeal why you think the trial court's decision in your infraction case was wrong. This can be filed with the Notice of Appeal and Record on Appeal (form CR-142). ,https://www.courts.ca.gov/documents/cr143.pdf,,,,,,,,,,,,,,false,1/1/2021,,,,,,
Order Concerning Appellant's Proposed Statement on Appeal (Infraction),CR-144,"appeals, criminal, traffic","States that the trial court reviewed the Proposed Statement on Appeal (form CR-143) for accuracy, and will either send it to the court of appeal or ask you to make corrections.",https://www.courts.ca.gov/documents/cr144.pdf,,,,,,,,,,,,,,false,3/1/2014,,,,,,
Abandonment of Appeal (Infraction),CR-145,"appeals, criminal, traffic",Tell the court of appeal that you have changed your mind and no longer want to appeal your traffic infraction case. ,https://www.courts.ca.gov/documents/cr145.pdf,,,,,,,,,,,,,,false,1/1/2017,,,,,,
Certificate of Identity Theft: Judicial Finding of Factual Innocence,CR-150,criminal,States a court's decision about cleaning your record when someone else used your identity when the person was arrested or charged with a crime. ,https://www.courts.ca.gov/documents/cr150.pdf,,,,,,,,,,,,,,true,1/1/2021,,,,,,
"Petition for Certificate of Identity Theft (Pen. Code, § 530.6)",CR-151,criminal,Ask the court to clean your record when someone else used your identity when the person was arrested or charged with a crime. ,https://www.courts.ca.gov/documents/cr151.pdf,,,,,,,,,,,,,,false,1/1/2005,,,,,,
Criminal Protective Order—Domestic Violence (CLETS—CPO),CR-160,criminal,,https://www.courts.ca.gov/documents/cr160.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/cr160s.pdf,,,,true,1/22/2019,,,,,,
Criminal Protective Order—Other Than Domestic Violence (CLETS—CPO),CR-161,criminal,,https://www.courts.ca.gov/documents/cr161.pdf,,,,,,,,,,,,,,true,1/1/2017,,,,,,
Order to Surrender Firearms in Domestic Violence Case (CLETS—CPO),CR-162,criminal,,https://www.courts.ca.gov/documents/cr162.pdf,,,,,,,,,,,,,,true,1/1/2021,,,,,,
Notice of Termination of Protective Order in Criminal Proceeding (CLETS-CANCEL),CR-165,criminal,,https://www.courts.ca.gov/documents/cr165.pdf,,,,,,,,,,,,,,true,1/1/2016,,,,,,
Batterer Intervention Program Progress Report,CR-168,criminal,,https://www.courts.ca.gov/documents/cr168.pdf,,,,,,,,,,,,,,false,1/1/2007,,,,,,
"Notification of Decision Whether to Challenge Recommendation (Pen. Code, § 2972.1)",CR-170,criminal,,https://www.courts.ca.gov/documents/cr170.pdf,,,,,,,,,,,,,,false,1/1/2020,,,,,,
Order for Commitment (Sexually Violent Predator),CR-173,criminal,,https://www.courts.ca.gov/documents/cr173.pdf,,,,,,,,,,,,,,false,9/1/2018,,,,,,
Order for Extended Commitment (Sexually Violent Predator),CR-174,criminal,,https://www.courts.ca.gov/documents/cr174.pdf,,,,,,,,,,,,,,false,9/1/2018,,,,,,
Petition for Dismissal,CR-180,"cleaning-criminal-record, criminal",Ask the court to reduce or dismiss a criminal conviction in order to minimize the conviction's impact on employment and other areas. ,https://www.courts.ca.gov/documents/cr180.pdf,,,,,,,,,,,,,,false,1/1/2019,,,,,,
Order for Dismissal,CR-181,"cleaning-criminal-record, criminal",States a court's decision about your request to reduce or dismiss a criminal conviction. ,https://www.courts.ca.gov/documents/cr181.pdf,,,,,,,,,,,,,,false,1/1/2019,,,,,,
Petition for Dismissal (Military Personnel),CR-183,"cleaning-criminal-record, criminal",For current or former military personnel to ask the court to reduce or dismiss a criminal conviction in order to minimize the conviction's impact on employment and other areas. The criminal conviction must be due to a mental health disorder stemming from service in the United States military. ,https://www.courts.ca.gov/documents/cr183.pdf,,,,,,,,,,,,,,false,1/1/2016,,,,,,
Order for Dismissal (Military Personnel),CR-184,"cleaning-criminal-record, criminal",States a court's decision about a request to reduce or dismiss a criminal conviction for former or current military personnel.,https://www.courts.ca.gov/documents/cr184.pdf,,,,,,,,,,,,,,false,1/22/2019,,,,,,
"Petition for Expungement of DNA Profiles and Samples (Pen. Code, § 299)",CR-185,"cleaning-criminal-record, criminal",Ask the court to order the destruction and expungement of your DNA profile in the state database. ,https://www.courts.ca.gov/documents/cr185.pdf,,,,,,,,,,,,,,false,1/1/2009,,,,,,
"Order for Expungement of DNA Profiles and Samples (Pen. Code, § 299)",CR-186,"cleaning-criminal-record, criminal",States a court's decision on a request to destroy and expunge your DNA profile in the state database. ,https://www.courts.ca.gov/documents/cr186.pdf,,,,,,,,,,,,,,false,1/1/2009,,,,,,
Motion to Vacate Conviction or Sentence,CR-187,"cleaning-criminal-record, criminal","Ask the court to vacate a conviction or sentence because you are not a citizen and did not understand the immigration consequences of the conviction, or if you have newly discovered evidence of actual innocence.",https://www.courts.ca.gov/documents/cr187.pdf,,,,,,,,,,,,,,false,1/1/2020,,,,,,
Order on Motion to Vacate Conviction or Sentence,CR-188,"cleaning-criminal-record, criminal","States a court's decision on a request to vacate a conviction or sentence because you are not a citizen and did not understand the immigration consequences of the conviction, or based on newly discovered evidence of actual innocence. ",https://www.courts.ca.gov/documents/cr188.pdf,,,,,,,,,,,,,,false,1/1/2020,,,,,,
Order Appointing Counsel in Capital Case,CR-190,criminal,,https://www.courts.ca.gov/documents/cr190.pdf,,,,,,,,,,,,,,true,1/1/2004,,,,,,
Declaration of Counsel for Appointment in Capital Case,CR-191,criminal,,https://www.courts.ca.gov/documents/cr191.pdf,,,,,,,,,,,,,,true,1/22/2019,,,,,,
Form Interrogatories—Crime Victim Restitution,CR-200,criminal,,https://www.courts.ca.gov/documents/cr200.pdf,,,,,,,,,,,,,,false,1/1/2021,,,,,,
Prohibited Persons Relinquishment Form Findings,CR-210,criminal,,https://www.courts.ca.gov/documents/cr210.pdf,,,,,,,,,,,,,,false,1/1/2018,,,,,,
Proof of Enrollment or Completion (Alcohol or Drug Program),CR-220,criminal,,https://www.courts.ca.gov/documents/cr220.pdf,,,,,,,,,,,,,,false,1/22/2019,,,,,,
Order to Install Ignition Interlock Device,CR-221,criminal,,https://www.courts.ca.gov/documents/cr221.pdf,,,,,,,,,,,,,,false,1/1/2021,,,,,,
Ignition Interlock Installation Verification,CR-222,criminal,,https://www.courts.ca.gov/documents/cr222.pdf,,,,,,,,,,,,,,false,1/1/2021,,,,,,
Ignition Interlock Calibration Verification,CR-223,criminal,,https://www.courts.ca.gov/documents/cr223.pdf,,,,,,,,,,,,,,false,1/1/2021,,,,,,
Ignition Interlock Noncompliance Report,CR-224,criminal,,https://www.courts.ca.gov/documents/cr224.pdf,,,,,,,,,,,,,,false,1/1/2021,,,,,,
Ignition Interlock Removal and Modification to Probation Order,CR-225,criminal,,https://www.courts.ca.gov/documents/cr225.pdf,,,,,,,,,,,,,,false,1/1/2021,,,,,,
Notice to Employers of Ignition Interlock Restriction,CR-226,criminal,,https://www.courts.ca.gov/documents/cr226.pdf,,,,,,,,,,,,,,false,1/1/2021,,,,,,
Notice and Motion for Transfer,CR-250,criminal,,https://www.courts.ca.gov/documents/cr250.pdf,,,,,,,,,,,,,,true,11/1/2012,,,,,,
Order for Transfer,CR-251,criminal,,https://www.courts.ca.gov/documents/cr251.pdf,,,,,,,,,,,,,,true,1/1/2021,,,,,,
Receiving Court Comment Form,CR-252,criminal,,https://www.courts.ca.gov/documents/cr252.pdf,,,,,,,,,,,,,,true,11/1/2012,,,,,,
Felony Abstract of Judgment—Prison Commitment—Determinate,CR-290,criminal,,https://www.courts.ca.gov/documents/cr290.pdf,,,,,,,,,,,,,,false,7/1/2012,,,,,,
Felony Abstract of Judgment Attachment Page,CR-290(A),criminal,,https://www.courts.ca.gov/documents/cr290a.pdf,,,,,,,,,,,,,,false,7/1/2012,,,,,,
"Felony Abstract of Judgment—Prison Commitment—Determinate Single, Concurrent, or Full Term Consecutive Count Form",CR-290.1,criminal,,https://www.courts.ca.gov/documents/cr2901.pdf,,,,,,,,,,,,,,false,7/1/2012,,,,,,
Abstract of Judgment - Prison Commitment - Indeterminate,CR-292,criminal,,https://www.courts.ca.gov/documents/cr292.pdf,,,,,,,,,,,,,,false,1/1/2012,,,,,,
Petition for Revocation,CR-300,criminal,,https://www.courts.ca.gov/documents/cr300.pdf,,,,,,,,,,,,,,false,1/1/2021,,,,,,
Warrant Request and Order,CR-301,criminal,,https://www.courts.ca.gov/documents/cr301.pdf,,,,,,,,,,,,,,false,7/1/2013,,,,,,
Request and Order to Recall Warrant,CR-302,criminal,,https://www.courts.ca.gov/documents/cr302.pdf,,,,,,,,,,,,,,false,7/1/2013,,,,,,
Can't Afford to Pay Fine: Traffic and Other Infractions,CR-320,criminal,,https://www.courts.ca.gov/documents/cr320.pdf,,,,,,,,,,,,,,false,4/1/2018,,,,,,
Can't Afford to Pay Fine: Traffic and Other Infractions (Court Order),CR-321,criminal,,https://www.courts.ca.gov/documents/cr321.pdf,,,,,,,,,,,,,,false,4/1/2018,,,,,,
"Petition/Application (Health and Safety Code, § 11361.8) Adult Crime(s)",CR-400,criminal,Ask a court to clean your criminal record of a marijuana related conviction in order to minimize the conviction's impact on employment and other areas. ,https://www.courts.ca.gov/documents/cr400.pdf,,,,,,,,,,,,,,false,7/1/2017,,,,,,
"Proof of Service for Petition/Application (Health and Safety Code, § 11361.8) Adult Crime(s)",CR-401,criminal,Tell the court you had the prosecuting agency served with the the papers you filed to clean your marijuana related conviction. ,https://www.courts.ca.gov/documents/cr401.pdf,,,,,,,,,,,,,,false,7/1/2017,,,,,,
"Prosecuting Agency's Response to Petition/Application (Health and Safety Code, § 11361.8) Adult Crime(s)",CR-402,criminal,The prosecutor uses this to tell you and the court if it opposes or does not oppose the request to clean your criminal record of a marijuana related conviction. ,https://www.courts.ca.gov/documents/cr402.pdf,,,,,,,,,,,,,,false,7/1/2017,,,,,,
Order After Petition/Application (Health and Safety Code § 11363.8) Adult Crimes,CR-403,criminal,States a court's decision on a request to clean your criminal record of a marijuana related conviction.,https://www.courts.ca.gov/documents/cr403.pdf,,,,,,,,,,,,,,false,7/1/2017,,,,,,
Petition/Application for Resentencing and Dismissal,CR-404,criminal,Ask a court to clean your criminal record of a felony prostitution conviction in order to minimize the conviction's impact on employment and other areas. ,https://www.courts.ca.gov/documents/cr404.pdf,,,,,,,,,,,,,,false,1/1/2019,,,,,,
